#
451
2.3814000000000002e-10
7.1394750000000003e-10
2.9629425000000003e-10	-2.8943117197233586e+23	6.6410482888647311e+02
2.9735160000000001e-10	-2.8263105578244408e+23	7.5407196481168455e+02
2.9840895000000003e-10	-2.7333910230603465e+23	8.4182590155503647e+02
2.9946630000000001e-10	-2.6157452207055279e+23	9.2656134975650878e+02
3.0052365000000004e-10	-2.4764744088161610e+23	1.0074761770705755e+03
3.0158100000000002e-10	-2.3214442099155415e+23	1.0839455982538539e+03
3.0263835000000004e-10	-2.1538605599816701e+23	1.1555270570828068e+03
3.0369570000000002e-10	-1.9741657916153656e+23	1.2217903734992935e+03
3.0475305000000005e-10	-1.7827731422005792e+23	1.2823129782260914e+03
3.0581040000000003e-10	-1.5801918091790396e+23	1.3366831986957122e+03
3.0686775000000000e-10	-1.3670254030775389e+23	1.3845035484280454e+03
3.0792510000000003e-10	-1.1439704323653301e+23	1.4253940198532782e+03
3.0898245000000001e-10	-9.1181486972372435e+22	1.4589953805808857e+03
3.1003980000000004e-10	-6.7248885612134015e+22	1.4849724764007672e+03
3.1109715000000001e-10	-4.3176341415197709e+22	1.5030865182926120e+03
3.1215450000000004e-10	-1.9524410464595853e+22	1.5133772045407236e+03
3.1321185000000002e-10	3.3637754807481952e+21	1.5159748378230101e+03
3.1426920000000005e-10	2.1217762895872020e+22	1.5111492108811558e+03
3.1532655000000002e-10	3.2307190177206991e+22	1.5018738292299970e+03
3.1638390000000000e-10	4.0812651108021247e+22	1.4896060962338979e+03
3.1744125000000003e-10	4.8606145597115283e+22	1.4745678379573319e+03
3.1849860000000006e-10	5.5703755932180710e+22	1.4569771303846778e+03
3.1955595000000003e-10	6.2122178804693992e+22	1.4370497435174318e+03
3.2061330000000001e-10	6.7955676939548262e+22	1.4149971382458698e+03
3.2167065000000004e-10	7.3356625412240041e+22	1.3909757302996459e+03
3.2272800000000002e-10	7.8396121361595138e+22	1.3650972530530710e+03
3.2378535000000004e-10	8.3077707610745941e+22	1.3374725018798122e+03
3.2484270000000002e-10	8.7401323601281371e+22	1.3082132089514421e+03
3.2590005000000000e-10	9.1365286799129547e+22	1.2774326120766136e+03
3.2695740000000003e-10	9.4966374756070002e+22	1.2452460042380499e+03
3.2801475000000005e-10	9.8199905585666325e+22	1.2117712638265325e+03
3.2907210000000003e-10	1.0105984700823943e+23	1.1771293655716008e+03
3.3012945000000001e-10	1.0356203239222511e+23	1.1414448512087199e+03
3.3118680000000004e-10	1.0578610089888912e+23	1.1048301478142134e+03
3.3224415000000001e-10	1.0780017231956596e+23	1.0673564207866959e+03
3.3330150000000004e-10	1.0960853053595460e+23	1.0290901020513152e+03
3.3435885000000002e-10	1.1120404620465140e+23	9.9010074623347953e+02
3.3541620000000005e-10	1.1257919737162646e+23	9.5046120610424964e+02
3.3647355000000002e-10	1.1372609994123334e+23	9.1024779937970618e+02
3.3753090000000005e-10	1.1463653757271503e+23	8.6954046687574737e+02
3.3858825000000003e-10	1.1530199101708652e+23	8.2842292201673399e+02
3.3964560000000000e-10	1.1572431157833601e+23	7.8698279169917612e+02
3.4070295000000003e-10	1.1603081964719583e+23	7.4530410298881395e+02
3.4176030000000006e-10	1.1642375472401325e+23	7.0338438132985959e+02
3.4281765000000004e-10	1.1698810200883729e+23	6.6116226801652124e+02
3.4387500000000001e-10	1.1773046169300400e+23	6.1857309817447185e+02
3.4493235000000004e-10	1.1865684350918675e+23	5.7554956366672354e+02
3.4598970000000002e-10	1.1977395776983882e+23	5.3202142185357343e+02
3.4704705000000005e-10	1.2108916070929173e+23	4.8791522049283100e+02
3.4810440000000002e-10	1.2261040082210974e+23	4.4315403878082475e+02
3.4916175000000000e-10	1.2434562719971179e+23	3.9765724453358342e+02
3.5021910000000003e-10	1.2619740962834889e+23	3.5134066547430757e+02
3.5127645000000006e-10	1.2782893466903895e+23	3.0419439164123150e+02
3.5233380000000003e-10	1.2895881828223124e+23	2.5638366885352730e+02
3.5339115000000001e-10	1.2952389454771379e+23	2.0810971832238215e+02
3.5444850000000004e-10	1.2948961075492154e+23	1.5958835576418051e+02
3.5550585000000007e-10	1.2882055445098207e+23	1.1105049014230565e+02
3.5656320000000005e-10	1.2748057786233910e+23	6.2742580305886918e+01
3.5762055000000002e-10	1.2543292010894382e+23	1.4927049526501150e+01
3.5867790000000000e-10	1.2264032725696567e+23	-3.2117342067989512e+01
3.5973525000000003e-10	1.1911929190889441e+23	-7.8095167161792460e+01
3.6079260000000006e-10	1.1536583806843418e+23	-1.2273521510414071e+02
3.6184995000000003e-10	1.1209588928901277e+23	-1.6611562273217828e+02
3.6290730000000001e-10	1.0958730318186008e+23	-2.0851144797788811e+02
3.6396465000000004e-10	1.0788302673284410e+23	-2.5021731006238656e+02
3.6502200000000007e-10	1.0702490693093722e+23	-2.9154642935455354e+02
3.6607935000000004e-10	1.0705551328240195e+23	-3.3283112252564320e+02
3.6713670000000002e-10	1.0801798134928372e+23	-3.7442324100579185e+02
3.6819405000000000e-10	1.0995585898345402e+23	-4.1669455274207485e+02
3.6925140000000002e-10	1.1290923367880652e+23	-4.6003706725821348e+02
3.7030875000000005e-10	1.1660717347227662e+23	-5.0486039804196253e+02
3.7136610000000003e-10	1.2022367058596442e+23	-5.5135120187502116e+02
3.7242345000000001e-10	1.2314892273058711e+23	-5.9927539979206449e+02
3.7348080000000003e-10	1.2528810196492579e+23	-6.4833884401195610e+02
3.7453815000000006e-10	1.2659849353202073e+23	-6.9822792365010491e+02
3.7559550000000004e-10	1.2703747778523368e+23	-7.4860938638225934e+02
3.7665285000000002e-10	1.2656265485059367e+23	-7.9913021028713456e+02
3.7771020000000004e-10	1.2513196719564239e+23	-8.4941752586804841e+02
3.7876755000000007e-10	1.2270382014460031e+23	-8.9907858825367339e+02
3.7982490000000005e-10	1.1931260741004227e+23	-9.4770079957722919e+02
3.8088225000000003e-10	1.1550143142630683e+23	-9.9491234964593468e+02
3.8193960000000000e-10	1.1197050042508605e+23	-1.0407316231876334e+03
3.8299695000000003e-10	1.0894807896421341e+23	-1.0853495424803841e+03
3.8405430000000006e-10	1.0646444766788481e+23	-1.1289712489807962e+03
3.8511165000000004e-10	1.0454901492276043e+23	-1.1718156687159167e+03
3.8616900000000001e-10	1.0323080905458594e+23	-1.2141155073721789e+03
3.8722635000000004e-10	1.0253839187413384e+23	-1.2561172078627342e+03
3.8828370000000007e-10	1.0249977363589610e+23	-1.2980808703729294e+03
3.8934105000000005e-10	1.0313757446135296e+23	-1.3402801348843423e+03
3.9039840000000002e-10	1.0425849997732726e+23	-1.3829981112624919e+03
3.9145575000000000e-10	1.0536515992787924e+23	-1.4263533977653824e+03
3.9251310000000003e-10	1.0613216028770094e+23	-1.4702205996659522e+03
3.9357045000000006e-10	1.0652044328478784e+23	-1.5144481270479419e+03
3.9462780000000003e-10	1.0651262526805138e+23	-1.5588757996336462e+03
3.9568515000000001e-10	1.0609185316866002e+23	-1.6033349801014583e+03
3.9674250000000004e-10	1.0524184952786628e+23	-1.6476487292580387e+03
3.9779985000000007e-10	1.0394695680689847e+23	-1.6916319830656594e+03
3.9885720000000004e-10	1.0219218099167637e+23	-1.7350917515243327e+03
3.9991455000000002e-10	1.0002273964617383e+23	-1.7778273394087792e+03
4.0097190000000005e-10	9.7792410282831836e+22	-1.8196809123156590e+03
4.0202925000000003e-10	9.5905601368133913e+22	-1.8607489739036046e+03
4.0308660000000005e-10	9.4474573830283143e+22	-1.9012170977899377e+03
4.0414395000000003e-10	9.3516288111843918e+22	-1.9412797839730201e+03
4.0520130000000001e-10	9.3046835092745833e+22	-1.9811401585487220e+03
4.0625865000000004e-10	9.3081424660707309e+22	-2.0210096805765443e+03
4.0731600000000006e-10	9.3634335172271918e+22	-2.0611078222551332e+03
4.0837335000000004e-10	9.4718863699358545e+22	-2.1016617224072215e+03
4.0943070000000002e-10	9.6334313032329575e+22	-2.1429058132742957e+03
4.1048805000000005e-10	9.8117071382108778e+22	-2.1850701960775150e+03
4.1154540000000007e-10	9.9306336639838744e+22	-2.2280772279252978e+03
4.1260275000000005e-10	9.9465153337751192e+22	-2.2714960100216813e+03
4.1366010000000003e-10	9.8549312201039976e+22	-2.3148636611557904e+03
4.1471745000000000e-10	9.6536868219402743e+22	-2.3577036975353058e+03
4.1577480000000003e-10	9.3407859789582809e+22	-2.3995267833756961e+03
4.1683215000000006e-10	8.9144388919486736e+22	-2.4398315279255057e+03
4.1788950000000004e-10	8.3730700214752344e+22	-2.4781053289277806e+03
4.1894685000000002e-10	7.7153258680015563e+22	-2.5138252625176056e+03
4.2000420000000004e-10	6.9578670054606174e+22	-2.5464590195653200e+03
4.2106155000000007e-10	6.1882698245404300e+22	-2.5756238461943440e+03
4.2211890000000005e-10	5.4949766907231681e+22	-2.6015605411774122e+03
4.2317625000000003e-10	4.8971887865112897e+22	-2.6246750214617141e+03
4.2423360000000005e-10	4.3967403988624370e+22	-2.6453850338639622e+03
4.2529095000000003e-10	3.9952653900043161e+22	-2.6641193576390142e+03
4.2634830000000006e-10	3.6941900054133635e+22	-2.6813169634228634e+03
4.2740565000000004e-10	3.4947257884539984e+22	-2.6974261285508155e+03
4.2846300000000001e-10	3.3978626000450555e+22	-2.7129035087492039e+03
4.2952035000000004e-10	3.4021800611358072e+22	-2.7282131662033516e+03
4.3057770000000007e-10	3.4652561305880605e+22	-2.7438057376511497e+03
4.3163505000000005e-10	3.5104049471212954e+22	-2.7597658016265104e+03
4.3269240000000002e-10	3.5000187952721195e+22	-2.7758479641942249e+03
4.3374975000000005e-10	3.4324461707913777e+22	-2.7917914852457980e+03
4.3480710000000008e-10	3.3073952505988687e+22	-2.8073320971643443e+03
4.3586445000000006e-10	3.1246956353534084e+22	-2.8222025405364056e+03
4.3692180000000003e-10	2.8843015699741370e+22	-2.8361331215297232e+03
4.3797915000000001e-10	2.5862951174809108e+22	-2.8488522909363728e+03
4.3903650000000004e-10	2.2308925546089484e+22	-2.8600872448815644e+03
4.4009385000000007e-10	1.8244518846860408e+22	-2.8695645775355370e+03
4.4115120000000004e-10	1.3918353664639255e+22	-2.8770668067350089e+03
4.4220855000000002e-10	9.5537223070584930e+21	-2.8825490436668060e+03
4.4326590000000005e-10	5.1890404093343826e+21	-2.8860008595248946e+03
4.4432325000000008e-10	7.4118034396348560e+20	-2.8874131173004916e+03
4.4538060000000005e-10	-3.8380166487585550e+21	-2.8866972802671444e+03
4.4643795000000003e-10	-8.4417747679427837e+21	-2.8837982953101200e+03
4.4749530000000001e-10	-1.2996401427531650e+22	-2.8787275498507042e+03
4.4855265000000004e-10	-1.7495630731254524e+22	-2.8714995626633099e+03
4.4961000000000006e-10	-2.1922922680908299e+22	-2.8621319942825994e+03
4.5066735000000004e-10	-2.6125951824749765e+22	-2.8506554611541087e+03
4.5172470000000002e-10	-2.9870250642958495e+22	-2.8372332765168321e+03
4.5278205000000005e-10	-3.3061018332619231e+22	-2.8221215391206606e+03
4.5383940000000007e-10	-3.5702960702021830e+22	-2.8055774109356571e+03
4.5489675000000005e-10	-3.7804752260955330e+22	-2.7878561874370098e+03
4.5595410000000003e-10	-3.9376878078913765e+22	-2.7692103674593345e+03
4.5701145000000006e-10	-4.0431536362833393e+22	-2.7498887600055423e+03
4.5806880000000003e-10	-4.0982542382038333e+22	-2.7301356280122654e+03
4.5912615000000006e-10	-4.1045647971069190e+22	-2.7101898690718290e+03
4.6018350000000004e-10	-4.0763367598660105e+22	-2.6902838309093095e+03
4.6124085000000001e-10	-4.0573269133816939e+22	-2.6705209959589720e+03
4.6229820000000004e-10	-4.0816969258480123e+22	-2.6507092311875367e+03
4.6335555000000007e-10	-4.1525611911270946e+22	-2.6306174286940650e+03
4.6441290000000005e-10	-4.2683917912408431e+22	-2.6100200289160766e+03
4.6547025000000002e-10	-4.4275181541472076e+22	-2.5886978107389468e+03
4.6652760000000010e-10	-4.6281366525749785e+22	-2.5664386422288089e+03
4.6758495000000008e-10	-4.8683200726385608e+22	-2.5430381919916963e+03
4.6864230000000006e-10	-5.1460269542858170e+22	-2.5183006011560183e+03
4.6969965000000003e-10	-5.4562091615881796e+22	-2.4920391159811743e+03
4.7075700000000001e-10	-5.7658500721567100e+22	-2.4641055023605713e+03
4.7181434999999999e-10	-6.0306036066860017e+22	-2.4346395118508763e+03
4.7287170000000007e-10	-6.2359647444869791e+22	-2.4039354078016922e+03
4.7392905000000004e-10	-6.3838682338546116e+22	-2.3722810003499662e+03
4.7498640000000012e-10	-6.4765443991962730e+22	-2.3399551464570895e+03
4.7604375000000010e-10	-6.5163272180151293e+22	-2.3072271079042957e+03
4.7710110000000008e-10	-6.5056450315761056e+22	-2.2743559503539518e+03
4.7815845000000006e-10	-6.4470113787513691e+22	-2.2415899834791189e+03
4.7921580000000003e-10	-6.3431318025910182e+22	-2.2091662421597393e+03
4.8027315000000001e-10	-6.2095053568637690e+22	-2.1773088347119055e+03
4.8133049999999999e-10	-6.0845940125503031e+22	-2.1461004174798418e+03
4.8238785000000007e-10	-5.9945728102274043e+22	-2.1153756014666706e+03
4.8344520000000004e-10	-5.9402451775718219e+22	-2.0849494453621946e+03
4.8450255000000012e-10	-5.9195832333506263e+22	-2.0546460059867095e+03
4.8555990000000010e-10	-5.9305048803513651e+22	-2.0242987249445750e+03
4.8661725000000008e-10	-5.9708812432915523e+22	-1.9937507800395715e+03
4.8767460000000005e-10	-6.0385440099686450e+22	-1.9628554014499759e+03
4.8873195000000003e-10	-6.1312926771335181e+22	-1.9314761526654593e+03
4.8978930000000001e-10	-6.2452778200659780e+22	-1.8994871761834984e+03
4.9084664999999998e-10	-6.3650636315055213e+22	-1.8667902234507383e+03
4.9190400000000006e-10	-6.4728962235094626e+22	-1.8334182350981064e+03
4.9296135000000004e-10	-6.5641867465745989e+22	-1.7994572546272657e+03
4.9401870000000012e-10	-6.6399359238303157e+22	-1.7649888616500348e+03
4.9507605000000010e-10	-6.7011888738878672e+22	-1.7300897547311743e+03
4.9613340000000007e-10	-6.7490064533206359e+22	-1.6948316142489366e+03
4.9719075000000005e-10	-6.7844621055815749e+22	-1.6592809809415185e+03
4.9824810000000003e-10	-6.8086387500245315e+22	-1.6234991501389186e+03
4.9930545000000000e-10	-6.8225961459920071e+22	-1.5875420816808564e+03
5.0036279999999998e-10	-6.8257107369016814e+22	-1.5514606376857114e+03
5.0142015000000006e-10	-6.8146803055018570e+22	-1.5153180614531875e+03
5.0247750000000004e-10	-6.7873642756930915e+22	-1.4792009575959019e+03
5.0353485000000012e-10	-6.7440052555703470e+22	-1.4431962637821271e+03
5.0459220000000009e-10	-6.6850465754120729e+22	-1.4073890936996904e+03
5.0564955000000007e-10	-6.6109286914142801e+22	-1.3718627305650334e+03
5.0670690000000005e-10	-6.5220884572454884e+22	-1.3366986246955512e+03
5.0776425000000002e-10	-6.4189584046606189e+22	-1.3019763951455220e+03
5.0882160000000000e-10	-6.3019660330922599e+22	-1.2677738354057369e+03
5.0987894999999998e-10	-6.1725135868889643e+22	-1.2341669231666515e+03
5.1093630000000006e-10	-6.0375598569807034e+22	-1.2012192622205760e+03
5.1199365000000003e-10	-5.9050870102964467e+22	-1.1689324779365404e+03
5.1305100000000011e-10	-5.7775978102449135e+22	-1.1372841191725802e+03
5.1410835000000009e-10	-5.6556510680727559e+22	-1.1062484911763963e+03
5.1516570000000007e-10	-5.5397880354474467e+22	-1.0757967331946454e+03
5.1622305000000004e-10	-5.4305330469502609e+22	-1.0458968821817800e+03
5.1728040000000002e-10	-5.3283920749259880e+22	-1.0165139453586796e+03
5.1833775000000000e-10	-5.2338513019832535e+22	-9.8760998162118631e+02
5.1939510000000008e-10	-5.1472383893250626e+22	-9.5914419179884953e+02
5.2045245000000005e-10	-5.0642987261652321e+22	-9.3107452605579260e+02
5.2150980000000003e-10	-4.9753571039572755e+22	-9.0340647970609871e+02
5.2256715000000011e-10	-4.8748782042104822e+22	-8.7620445827254366e+02
5.2362450000000009e-10	-4.7627678481114838e+22	-8.4953552897306167e+02
5.2468185000000006e-10	-4.6392406037855285e+22	-8.2346591409362907e+02
5.2573920000000004e-10	-4.5044929060059755e+22	-7.9806108035332670e+02
5.2679655000000002e-10	-4.3587025771327555e+22	-7.7338583195160481e+02
5.2785389999999999e-10	-4.2020283538058429e+22	-7.4950440729744912e+02
5.2891125000000007e-10	-4.0346094193102383e+22	-7.2648057942079004e+02
5.2996860000000005e-10	-3.8578848392592356e+22	-7.0437776006588501e+02
5.3102595000000013e-10	-3.6789682880302226e+22	-6.8324431504849474e+02
5.3208330000000011e-10	-3.5050012511107623e+22	-6.6306439657065516e+02
5.3314065000000008e-10	-3.3372065852365778e+22	-6.4380616173546491e+02
5.3419800000000006e-10	-3.1752145143768157e+22	-6.2543964385013101e+02
5.3525535000000004e-10	-3.0186566620631649e+22	-6.0793676322255010e+02
5.3631270000000001e-10	-2.8671667692922349e+22	-5.9127133359545746e+02
5.3737004999999999e-10	-2.7203813664422061e+22	-5.7541906464451927e+02
5.3842740000000007e-10	-2.5779404372921731e+22	-5.6035756054024728e+02
5.3948475000000005e-10	-2.4395061949581008e+22	-5.4606631457364074e+02
5.4054210000000013e-10	-2.3051523696576875e+22	-5.3252649312704023e+02
5.4159945000000011e-10	-2.1753889943284108e+22	-5.1971647792693136e+02
5.4265680000000008e-10	-2.0504266956192367e+22	-5.0761132013290899e+02
5.4371415000000006e-10	-1.9301096356997981e+22	-4.9618667648764233e+02
5.4477150000000004e-10	-1.8142530242917855e+22	-4.8541906790906438e+02
5.4582885000000001e-10	-1.7026579317613186e+22	-4.7528596837657119e+02
5.4688619999999999e-10	-1.5951110867500078e+22	-4.6576589577783199e+02
5.4794355000000007e-10	-1.4913846761450950e+22	-4.5683850471614932e+02
5.4900090000000005e-10	-1.3912361854569309e+22	-4.4848468127848031e+02
5.5005825000000013e-10	-1.2946625233036310e+22	-4.4068663932171654e+02
5.5111560000000010e-10	-1.2024185009707592e+22	-4.3342506088751071e+02
5.5217295000000008e-10	-1.1149649018882615e+22	-4.2667312313157004e+02
5.5323030000000006e-10	-1.0317981749942273e+22	-4.2040583718957060e+02
5.5428765000000003e-10	-9.5229590266193977e+21	-4.1460195000380656e+02
5.5534500000000001e-10	-8.7592117462307229e+21	-4.0924348083063273e+02
5.5640234999999999e-10	-8.0222543588429597e+21	-4.0431523621329075e+02
5.5745970000000007e-10	-7.3085130224616184e+21	-3.9980430342045065e+02
5.5851705000000004e-10	-6.6153534383754786e+21	-3.9569952234998954e+02
5.5957440000000012e-10	-5.9409516232392007e+21	-3.9199093589852140e+02
5.6063175000000010e-10	-5.2822423402525030e+21	-3.8866940428071479e+02
5.6168910000000008e-10	-4.6359091072472229e+21	-3.8572847861385088e+02
5.6274645000000005e-10	-4.0018200922434594e+21	-3.8316285317871103e+02
5.6380380000000003e-10	-3.4219955877052170e+21	-3.8096615296016716e+02
5.6486115000000001e-10	-2.9722871228021353e+21	-3.7908289032375092e+02
5.6591849999999998e-10	-2.6231085155188516e+21	-3.7741572069932516e+02
5.6697585000000006e-10	-2.3090256997547898e+21	-3.7594369084237189e+02
5.6803320000000004e-10	-2.0286866047689800e+21	-3.7464723622227621e+02
5.6909055000000012e-10	-1.7819103320238187e+21	-3.7350679230841791e+02
5.7014790000000010e-10	-1.5723698627077994e+21	-3.7250278592291744e+02
5.7120525000000007e-10	-1.4138810576502517e+21	-3.7161099891478494e+02
5.7226260000000005e-10	-1.3179807370657629e+21	-3.7079491976924601e+02
5.7331995000000003e-10	-1.2859809181714956e+21	-3.7001602644283918e+02
5.7437730000000000e-10	-1.3175287047445723e+21	-3.6923579689208037e+02
5.7543465000000008e-10	-1.4122737943159764e+21	-3.6841570907349387e+02
5.7649200000000006e-10	-1.5698684543721635e+21	-3.6751724094358883e+02
5.7754935000000004e-10	-1.7899674988563648e+21	-3.6650187045890482e+02
5.7860670000000012e-10	-2.0722282649149063e+21	-3.6533107557595633e+02
5.7966405000000009e-10	-2.4132156482080069e+21	-3.6396633425126282e+02
5.8072140000000007e-10	-2.7755665170739427e+21	-3.6237291826897717e+02
5.8177875000000005e-10	-3.1043022480456485e+21	-3.6055779550288571e+02
5.8283610000000002e-10	-3.3783621590182307e+21	-3.5855373394674996e+02
5.8389345000000000e-10	-3.5977329745387722e+21	-3.5639388474812159e+02
5.8495080000000008e-10	-3.7627112606633789e+21	-3.5411139905455258e+02
5.8600815000000006e-10	-3.8735914430189677e+21	-3.5173942801358118e+02
5.8706550000000014e-10	-3.9306658261030341e+21	-3.4931112277277168e+02
5.8812285000000011e-10	-3.9342246123711737e+21	-3.4685963447967100e+02
5.8918020000000009e-10	-3.8846246016088455e+21	-3.4441811428182319e+02
5.9023755000000007e-10	-3.7930502994625540e+21	-3.4201962775497378e+02
5.9129490000000004e-10	-3.6930549742722210e+21	-3.3968372240816007e+02
5.9235225000000002e-10	-3.6099684890444767e+21	-3.3740178999118552e+02
5.9340960000000000e-10	-3.5465032190045612e+21	-3.3516170511617287e+02
5.9446695000000008e-10	-3.5025544661858103e+21	-3.3295134239521832e+02
5.9552430000000005e-10	-3.4780182761909246e+21	-3.3075857644045618e+02
5.9658165000000013e-10	-3.4727914316085692e+21	-3.2857128186398506e+02
5.9763900000000011e-10	-3.4867714454583336e+21	-3.2637733327792586e+02
5.9869635000000009e-10	-3.5198565547925984e+21	-3.2416460529439297e+02
5.9975370000000006e-10	-3.5717706383712337e+21	-3.2192097252548575e+02
6.0081105000000004e-10	-3.6408019660961512e+21	-3.1963453163193066e+02
6.0186840000000002e-10	-3.7247203418073848e+21	-3.1729520573552628e+02
6.0292574999999999e-10	-3.8227388468611808e+21	-3.1489381520488473e+02
6.0398310000000008e-10	-3.9347785601617940e+21	-3.1242118662731195e+02
6.0504045000000005e-10	-4.0607659726117572e+21	-3.0986814659010355e+02
6.0609780000000013e-10	-4.2006280880812185e+21	-3.0722552168057325e+02
6.0715515000000011e-10	-4.3542924189105909e+21	-3.0448413848600529e+02
6.0821250000000009e-10	-4.5216869815139398e+21	-3.0163482359372239e+02
6.0926985000000006e-10	-4.7026388509747540e+21	-2.9866840359100723e+02
6.1032720000000004e-10	-4.8897086892334457e+21	-2.9557583576412378e+02
6.1138455000000002e-10	-5.0636211148671471e+21	-2.9235745740693199e+02
6.1244189999999999e-10	-5.2113549902177454e+21	-2.8902910580925322e+02
6.1349925000000007e-10	-5.3319262168743957e+21	-2.8560807060155537e+02
6.1455660000000005e-10	-5.4254749955505133e+21	-2.8211164141432062e+02
6.1561395000000013e-10	-5.4921405637728005e+21	-2.7855710787802929e+02
6.1667130000000011e-10	-5.5320612041029866e+21	-2.7496175962314732e+02
6.1772865000000008e-10	-5.5453742523235634e+21	-2.7134288628015668e+02
6.1878600000000006e-10	-5.5322161055272670e+21	-2.6771777747952473e+02
6.1984335000000004e-10	-5.4939757092255302e+21	-2.6410372285173617e+02
6.2090070000000001e-10	-5.4398832252888568e+21	-2.6051636898849858e+02
6.2195804999999999e-10	-5.3808893617586810e+21	-2.5696105439513934e+02
6.2301540000000007e-10	-5.3200530175464036e+21	-2.5343912902803336e+02
6.2407275000000005e-10	-5.2573901072433718e+21	-2.4995193419987501e+02
6.2513010000000013e-10	-5.1929098992536739e+21	-2.4650081122336769e+02
6.2618745000000010e-10	-5.1266215993863402e+21	-2.4308710141120702e+02
6.2724480000000008e-10	-5.0585343513688403e+21	-2.3971214607609048e+02
6.2830215000000006e-10	-4.9886572373856234e+21	-2.3637728653071795e+02
6.2935950000000003e-10	-4.9170677410854548e+21	-2.3308386408778190e+02
6.3041685000000001e-10	-4.8465925430196012e+21	-2.2983312894279075e+02
6.3147420000000009e-10	-4.7835916389368893e+21	-2.2662266552697173e+02
